v2	V(ds)	Id(J1)
3.969999999999959e+000	3.073259e+000	8.459823e-004
3.979999999999959e+000	3.083241e+000	8.459990e-004
3.989999999999959e+000	3.093223e+000	8.460158e-004
3.999999999999959e+000	3.103205e+000	8.460326e-004
4.009999999999959e+000	3.113188e+000	8.460493e-004
4.019999999999959e+000	3.123170e+000	8.460661e-004
4.029999999999959e+000	3.133152e+000	8.460829e-004
4.039999999999958e+000	3.143134e+000	8.460996e-004
4.049999999999958e+000	3.153117e+000	8.461163e-004
4.059999999999958e+000	3.163099e+000	8.461331e-004
4.069999999999958e+000	3.173081e+000	8.461499e-004
4.079999999999957e+000	3.183063e+000	8.461666e-004
4.089999999999957e+000	3.193046e+000	8.461834e-004
4.099999999999957e+000	3.203028e+000	8.462002e-004
4.109999999999957e+000	3.213010e+000	8.462169e-004
4.119999999999957e+000	3.222992e+000	8.462336e-004
4.129999999999956e+000	3.232975e+000	8.462504e-004
4.139999999999956e+000	3.242957e+000	8.462672e-004
4.149999999999956e+000	3.252939e+000	8.462839e-004
4.159999999999956e+000	3.262921e+000	8.463007e-004
4.169999999999956e+000	3.272903e+000	8.463174e-004
4.179999999999955e+000	3.282886e+000	8.463342e-004
4.189999999999955e+000	3.292868e+000	8.463509e-004
4.199999999999955e+000	3.302850e+000	8.463677e-004
4.209999999999955e+000	3.312833e+000	8.463844e-004
4.219999999999955e+000	3.322815e+000	8.464012e-004
4.229999999999954e+000	3.332797e+000	8.464180e-004
4.239999999999954e+000	3.342779e+000	8.464347e-004
4.249999999999954e+000	3.352762e+000	8.464514e-004
4.259999999999954e+000	3.362744e+000	8.464682e-004
4.269999999999953e+000	3.372726e+000	8.464850e-004
4.279999999999953e+000	3.382708e+000	8.465017e-004
4.289999999999953e+000	3.392690e+000	8.465185e-004
4.299999999999953e+000	3.402673e+000	8.465353e-004
4.309999999999953e+000	3.412655e+000	8.465520e-004
4.319999999999952e+000	3.422637e+000	8.465687e-004
4.329999999999952e+000	3.432619e+000	8.465855e-004
4.339999999999952e+000	3.442602e+000	8.466023e-004
4.349999999999952e+000	3.452584e+000	8.466190e-004
4.359999999999952e+000	3.462566e+000	8.466358e-004
4.369999999999951e+000	3.472548e+000	8.466525e-004
4.379999999999951e+000	3.482531e+000	8.466693e-004
4.389999999999951e+000	3.492513e+000	8.466860e-004
4.399999999999951e+000	3.502495e+000	8.467028e-004
4.409999999999950e+000	3.512477e+000	8.467195e-004
4.419999999999950e+000	3.522460e+000	8.467363e-004
4.429999999999950e+000	3.532442e+000	8.467531e-004
4.439999999999950e+000	3.542424e+000	8.467698e-004
4.449999999999950e+000	3.552406e+000	8.467865e-004
4.459999999999949e+000	3.562388e+000	8.468033e-004
4.469999999999949e+000	3.572371e+000	8.468201e-004
4.479999999999949e+000	3.582353e+000	8.468368e-004
4.489999999999949e+000	3.592335e+000	8.468536e-004
4.499999999999949e+000	3.602317e+000	8.468703e-004
4.509999999999948e+000	3.612300e+000	8.468871e-004
4.519999999999948e+000	3.622282e+000	8.469038e-004
4.529999999999948e+000	3.632264e+000	8.469206e-004
4.539999999999948e+000	3.642246e+000	8.469374e-004
4.549999999999947e+000	3.652229e+000	8.469541e-004
4.559999999999947e+000	3.662211e+000	8.469709e-004
4.569999999999947e+000	3.672193e+000	8.469876e-004
4.579999999999947e+000	3.682175e+000	8.470044e-004
4.589999999999947e+000	3.692158e+000	8.470211e-004
4.599999999999946e+000	3.702140e+000	8.470379e-004
4.609999999999946e+000	3.712122e+000	8.470546e-004
4.619999999999946e+000	3.722104e+000	8.470714e-004
4.629999999999946e+000	3.732087e+000	8.470881e-004
4.639999999999946e+000	3.742069e+000	8.471049e-004
4.649999999999945e+000	3.752051e+000	8.471216e-004
4.659999999999945e+000	3.762033e+000	8.471384e-004
4.669999999999945e+000	3.772016e+000	8.471552e-004
4.679999999999945e+000	3.781998e+000	8.471719e-004
4.689999999999944e+000	3.791980e+000	8.471887e-004
4.699999999999944e+000	3.801962e+000	8.472054e-004
4.709999999999944e+000	3.811944e+000	8.472222e-004
4.719999999999944e+000	3.821927e+000	8.472389e-004
4.729999999999944e+000	3.831909e+000	8.472557e-004
4.739999999999943e+000	3.841891e+000	8.472725e-004
4.749999999999943e+000	3.851873e+000	8.472892e-004
4.759999999999943e+000	3.861856e+000	8.473059e-004
4.769999999999943e+000	3.871838e+000	8.473227e-004
4.779999999999943e+000	3.881820e+000	8.473395e-004
4.789999999999942e+000	3.891802e+000	8.473562e-004
4.799999999999942e+000	3.901785e+000	8.473730e-004
4.809999999999942e+000	3.911767e+000	8.473897e-004
4.819999999999942e+000	3.921749e+000	8.474065e-004
4.829999999999942e+000	3.931731e+000	8.474232e-004
4.839999999999941e+000	3.941714e+000	8.474400e-004
4.849999999999941e+000	3.951696e+000	8.474567e-004
4.859999999999941e+000	3.961678e+000	8.474735e-004
4.869999999999941e+000	3.971660e+000	8.474903e-004
4.879999999999940e+000	3.981642e+000	8.475070e-004
4.889999999999940e+000	3.991625e+000	8.475237e-004
4.899999999999940e+000	4.001607e+000	8.475405e-004
4.909999999999940e+000	4.011589e+000	8.475573e-004
4.919999999999940e+000	4.021572e+000	8.475740e-004
4.929999999999939e+000	4.031554e+000	8.475908e-004
4.939999999999939e+000	4.041536e+000	8.476076e-004
4.949999999999939e+000	4.051518e+000	8.476243e-004
4.959999999999939e+000	4.061501e+000	8.476410e-004
4.969999999999939e+000	4.071483e+000	8.476578e-004
4.979999999999938e+000	4.081465e+000	8.476746e-004
4.989999999999938e+000	4.091447e+000	8.476913e-004
4.999999999999938e+000	4.101429e+000	8.477081e-004
5.009999999999938e+000	4.111412e+000	8.477248e-004
5.019999999999937e+000	4.121394e+000	8.477416e-004
5.029999999999937e+000	4.131376e+000	8.477583e-004
5.039999999999937e+000	4.141358e+000	8.477751e-004
5.049999999999937e+000	4.151340e+000	8.477918e-004
5.059999999999937e+000	4.161323e+000	8.478086e-004
5.069999999999936e+000	4.171305e+000	8.478254e-004
5.079999999999936e+000	4.181287e+000	8.478421e-004
5.089999999999936e+000	4.191269e+000	8.478588e-004
5.099999999999936e+000	4.201252e+000	8.478756e-004
5.109999999999936e+000	4.211234e+000	8.478924e-004
5.119999999999935e+000	4.221216e+000	8.479091e-004
5.129999999999935e+000	4.231199e+000	8.479259e-004
5.139999999999935e+000	4.241181e+000	8.479427e-004
5.149999999999935e+000	4.251163e+000	8.479594e-004
5.159999999999934e+000	4.261145e+000	8.479761e-004
5.169999999999934e+000	4.271128e+000	8.479929e-004
5.179999999999934e+000	4.281110e+000	8.480097e-004
5.189999999999934e+000	4.291092e+000	8.480264e-004
5.199999999999934e+000	4.301074e+000	8.480432e-004
5.209999999999933e+000	4.311057e+000	8.480599e-004
5.219999999999933e+000	4.321039e+000	8.480767e-004
5.229999999999933e+000	4.331021e+000	8.480934e-004
5.239999999999933e+000	4.341003e+000	8.481102e-004
5.249999999999933e+000	4.350986e+000	8.481269e-004
5.259999999999932e+000	4.360968e+000	8.481437e-004
5.269999999999932e+000	4.370950e+000	8.481605e-004
5.279999999999932e+000	4.380932e+000	8.481772e-004
5.289999999999932e+000	4.390914e+000	8.481939e-004
5.299999999999931e+000	4.400897e+000	8.482107e-004
5.309999999999931e+000	4.410879e+000	8.482275e-004
5.319999999999931e+000	4.420861e+000	8.482442e-004
5.329999999999931e+000	4.430843e+000	8.482610e-004
5.339999999999931e+000	4.440825e+000	8.482777e-004
5.349999999999930e+000	4.450808e+000	8.482945e-004
5.359999999999930e+000	4.460790e+000	8.483112e-004
5.369999999999930e+000	4.470772e+000	8.483280e-004
5.379999999999930e+000	4.480754e+000	8.483448e-004
5.389999999999930e+000	4.490737e+000	8.483615e-004
5.399999999999929e+000	4.500719e+000	8.483783e-004
5.409999999999929e+000	4.510701e+000	8.483950e-004
5.419999999999929e+000	4.520683e+000	8.484118e-004
5.429999999999929e+000	4.530666e+000	8.484285e-004
5.439999999999928e+000	4.540648e+000	8.484453e-004
5.449999999999928e+000	4.550630e+000	8.484620e-004
5.459999999999928e+000	4.560613e+000	8.484788e-004
5.469999999999928e+000	4.570595e+000	8.484955e-004
5.479999999999928e+000	4.580577e+000	8.485123e-004
5.489999999999927e+000	4.590559e+000	8.485290e-004
5.499999999999927e+000	4.600542e+000	8.485458e-004
5.509999999999927e+000	4.610524e+000	8.485626e-004
5.519999999999927e+000	4.620506e+000	8.485793e-004
5.529999999999927e+000	4.630488e+000	8.485961e-004
5.539999999999926e+000	4.640471e+000	8.486128e-004
5.549999999999926e+000	4.650453e+000	8.486296e-004
5.559999999999926e+000	4.660435e+000	8.486463e-004
5.569999999999926e+000	4.670417e+000	8.486631e-004
5.579999999999926e+000	4.680399e+000	8.486799e-004
5.589999999999925e+000	4.690382e+000	8.486966e-004
5.599999999999925e+000	4.700364e+000	8.487133e-004
5.609999999999925e+000	4.710346e+000	8.487301e-004
5.619999999999925e+000	4.720328e+000	8.487469e-004
5.629999999999924e+000	4.730310e+000	8.487636e-004
5.639999999999924e+000	4.740293e+000	8.487804e-004
5.649999999999924e+000	4.750275e+000	8.487971e-004
5.659999999999924e+000	4.760257e+000	8.488139e-004
5.669999999999924e+000	4.770239e+000	8.488306e-004
5.679999999999923e+000	4.780222e+000	8.488474e-004
5.689999999999923e+000	4.790204e+000	8.488641e-004
5.699999999999923e+000	4.800186e+000	8.488809e-004
5.709999999999923e+000	4.810168e+000	8.488977e-004
5.719999999999923e+000	4.820151e+000	8.489144e-004
5.729999999999922e+000	4.830133e+000	8.489311e-004
5.739999999999922e+000	4.840115e+000	8.489479e-004
5.749999999999922e+000	4.850098e+000	8.489647e-004
5.759999999999922e+000	4.860080e+000	8.489814e-004
5.769999999999921e+000	4.870062e+000	8.489982e-004
5.779999999999921e+000	4.880044e+000	8.490150e-004
5.789999999999921e+000	4.890027e+000	8.490317e-004
5.799999999999921e+000	4.900009e+000	8.490484e-004
5.809999999999921e+000	4.909991e+000	8.490652e-004
5.819999999999920e+000	4.919973e+000	8.490820e-004
5.829999999999920e+000	4.929955e+000	8.490987e-004
5.839999999999920e+000	4.939938e+000	8.491155e-004
5.849999999999920e+000	4.949920e+000	8.491322e-004
5.859999999999920e+000	4.959902e+000	8.491490e-004
5.869999999999919e+000	4.969884e+000	8.491657e-004
5.879999999999919e+000	4.979867e+000	8.491825e-004
5.889999999999919e+000	4.989849e+000	8.491992e-004
5.899999999999919e+000	4.999831e+000	8.492160e-004
5.909999999999918e+000	5.009813e+000	8.492328e-004
5.919999999999918e+000	5.019795e+000	8.492495e-004
5.929999999999918e+000	5.029778e+000	8.492662e-004
5.939999999999918e+000	5.039760e+000	8.492830e-004
5.949999999999918e+000	5.049742e+000	8.492998e-004
5.959999999999917e+000	5.059724e+000	8.493165e-004
5.969999999999917e+000	5.069707e+000	8.493333e-004
5.979999999999917e+000	5.079689e+000	8.493500e-004
5.989999999999917e+000	5.089671e+000	8.493668e-004
5.999999999999917e+000	5.099653e+000	8.493835e-004
6.009999999999916e+000	5.109636e+000	8.494003e-004
6.019999999999916e+000	5.119618e+000	8.494171e-004
6.029999999999916e+000	5.129600e+000	8.494338e-004
6.039999999999916e+000	5.139583e+000	8.494506e-004
6.049999999999915e+000	5.149565e+000	8.494673e-004
6.059999999999915e+000	5.159547e+000	8.494841e-004
6.069999999999915e+000	5.169529e+000	8.495008e-004
6.079999999999915e+000	5.179512e+000	8.495176e-004
6.089999999999915e+000	5.189494e+000	8.495343e-004
6.099999999999914e+000	5.199476e+000	8.495511e-004
6.109999999999914e+000	5.209458e+000	8.495678e-004
6.119999999999914e+000	5.219440e+000	8.495846e-004
6.129999999999914e+000	5.229423e+000	8.496013e-004
6.139999999999914e+000	5.239405e+000	8.496181e-004
6.149999999999913e+000	5.249387e+000	8.496349e-004
6.159999999999913e+000	5.259369e+000	8.496516e-004
6.169999999999913e+000	5.269351e+000	8.496683e-004
6.179999999999913e+000	5.279334e+000	8.496851e-004
6.189999999999913e+000	5.289316e+000	8.497019e-004
6.199999999999912e+000	5.299298e+000	8.497186e-004
6.209999999999912e+000	5.309280e+000	8.497354e-004
6.219999999999912e+000	5.319263e+000	8.497522e-004
6.229999999999912e+000	5.329245e+000	8.497689e-004
6.239999999999911e+000	5.339227e+000	8.497856e-004
6.249999999999911e+000	5.349209e+000	8.498024e-004
6.259999999999911e+000	5.359192e+000	8.498192e-004
6.269999999999911e+000	5.369174e+000	8.498359e-004
6.279999999999911e+000	5.379156e+000	8.498527e-004
6.289999999999910e+000	5.389138e+000	8.498695e-004
6.299999999999910e+000	5.399121e+000	8.498862e-004
6.309999999999910e+000	5.409103e+000	8.499029e-004
6.319999999999910e+000	5.419085e+000	8.499197e-004
6.329999999999910e+000	5.429067e+000	8.499364e-004
6.339999999999909e+000	5.439050e+000	8.499532e-004
6.349999999999909e+000	5.449032e+000	8.499700e-004
6.359999999999909e+000	5.459014e+000	8.499867e-004
6.369999999999909e+000	5.468997e+000	8.500034e-004
6.379999999999908e+000	5.478979e+000	8.500202e-004
6.389999999999908e+000	5.488961e+000	8.500370e-004
6.399999999999908e+000	5.498943e+000	8.500537e-004
6.409999999999908e+000	5.508925e+000	8.500705e-004
6.419999999999908e+000	5.518908e+000	8.500873e-004
6.429999999999907e+000	5.528890e+000	8.501040e-004
6.439999999999907e+000	5.538872e+000	8.501207e-004
6.449999999999907e+000	5.548854e+000	8.501375e-004
6.459999999999907e+000	5.558836e+000	8.501543e-004
6.469999999999907e+000	5.568819e+000	8.501710e-004
6.479999999999906e+000	5.578801e+000	8.501878e-004
6.489999999999906e+000	5.588783e+000	8.502045e-004
6.499999999999906e+000	5.598765e+000	8.502213e-004
6.509999999999906e+000	5.608747e+000	8.502380e-004
6.519999999999905e+000	5.618730e+000	8.502548e-004
6.529999999999905e+000	5.628712e+000	8.502716e-004
6.539999999999905e+000	5.638694e+000	8.502883e-004
6.549999999999905e+000	5.648677e+000	8.503050e-004
6.559999999999905e+000	5.658659e+000	8.503218e-004
6.569999999999904e+000	5.668641e+000	8.503385e-004
6.579999999999904e+000	5.678623e+000	8.503553e-004
6.589999999999904e+000	5.688606e+000	8.503721e-004
6.599999999999904e+000	5.698588e+000	8.503888e-004
6.609999999999904e+000	5.708570e+000	8.504055e-004
6.619999999999903e+000	5.718552e+000	8.504223e-004
6.629999999999903e+000	5.728535e+000	8.504391e-004
6.639999999999903e+000	5.738517e+000	8.504558e-004
6.649999999999903e+000	5.748499e+000	8.504726e-004
6.659999999999902e+000	5.758482e+000	8.504894e-004
6.669999999999902e+000	5.768464e+000	8.505061e-004
6.679999999999902e+000	5.778446e+000	8.505228e-004
6.689999999999902e+000	5.788428e+000	8.505396e-004
6.699999999999902e+000	5.798410e+000	8.505564e-004
6.709999999999901e+000	5.808393e+000	8.505731e-004
6.719999999999901e+000	5.818375e+000	8.505899e-004
6.729999999999901e+000	5.828357e+000	8.506067e-004
6.739999999999901e+000	5.838339e+000	8.506234e-004
6.749999999999901e+000	5.848321e+000	8.506401e-004
6.759999999999900e+000	5.858304e+000	8.506569e-004
6.769999999999900e+000	5.868286e+000	8.506736e-004
6.779999999999900e+000	5.878268e+000	8.506904e-004
6.789999999999900e+000	5.888250e+000	8.507072e-004
6.799999999999900e+000	5.898232e+000	8.507239e-004
6.809999999999899e+000	5.908215e+000	8.507406e-004
6.819999999999899e+000	5.918197e+000	8.507574e-004
6.829999999999899e+000	5.928179e+000	8.507742e-004
6.839999999999899e+000	5.938162e+000	8.507909e-004
6.849999999999898e+000	5.948144e+000	8.508077e-004
6.859999999999898e+000	5.958126e+000	8.508245e-004
6.869999999999898e+000	5.968108e+000	8.508412e-004
6.879999999999898e+000	5.978091e+000	8.508579e-004
6.889999999999898e+000	5.988073e+000	8.508747e-004
6.899999999999897e+000	5.998055e+000	8.508915e-004
6.909999999999897e+000	6.008037e+000	8.509082e-004
6.919999999999897e+000	6.018020e+000	8.509250e-004
6.929999999999897e+000	6.028002e+000	8.509417e-004
6.939999999999897e+000	6.037984e+000	8.509585e-004
6.949999999999896e+000	6.047966e+000	8.509752e-004
6.959999999999896e+000	6.057949e+000	8.509920e-004
6.969999999999896e+000	6.067931e+000	8.510088e-004
6.979999999999896e+000	6.077913e+000	8.510255e-004
6.989999999999895e+000	6.087895e+000	8.510422e-004
6.999999999999895e+000	6.097878e+000	8.510590e-004
7.009999999999895e+000	6.107860e+000	8.510757e-004
7.019999999999895e+000	6.117842e+000	8.510925e-004
7.029999999999895e+000	6.127824e+000	8.511093e-004
7.039999999999894e+000	6.137806e+000	8.511260e-004
7.049999999999894e+000	6.147789e+000	8.511427e-004
7.059999999999894e+000	6.157771e+000	8.511595e-004
7.069999999999894e+000	6.167753e+000	8.511763e-004
7.079999999999894e+000	6.177735e+000	8.511930e-004
7.089999999999893e+000	6.187717e+000	8.512098e-004
7.099999999999893e+000	6.197700e+000	8.512266e-004
7.109999999999893e+000	6.207682e+000	8.512433e-004
7.119999999999893e+000	6.217664e+000	8.512600e-004
7.129999999999892e+000	6.227646e+000	8.512768e-004
7.139999999999892e+000	6.237629e+000	8.512936e-004
7.149999999999892e+000	6.247611e+000	8.513103e-004
7.159999999999892e+000	6.257593e+000	8.513271e-004
7.169999999999892e+000	6.267576e+000	8.513439e-004
7.179999999999891e+000	6.277558e+000	8.513606e-004
7.189999999999891e+000	6.287540e+000	8.513773e-004
7.199999999999891e+000	6.297522e+000	8.513941e-004
7.209999999999891e+000	6.307505e+000	8.514108e-004
7.219999999999891e+000	6.317487e+000	8.514276e-004
7.229999999999890e+000	6.327469e+000	8.514444e-004
7.239999999999890e+000	6.337451e+000	8.514611e-004
7.249999999999890e+000	6.347434e+000	8.514778e-004
7.259999999999890e+000	6.357416e+000	8.514946e-004
7.269999999999889e+000	6.367398e+000	8.515114e-004
7.279999999999889e+000	6.377380e+000	8.515281e-004
7.289999999999889e+000	6.387362e+000	8.515449e-004
7.299999999999889e+000	6.397345e+000	8.515617e-004
7.309999999999889e+000	6.407327e+000	8.515784e-004
7.319999999999888e+000	6.417309e+000	8.515951e-004
7.329999999999888e+000	6.427291e+000	8.516119e-004
7.339999999999888e+000	6.437274e+000	8.516287e-004
7.349999999999888e+000	6.447256e+000	8.516454e-004
7.359999999999888e+000	6.457238e+000	8.516622e-004
7.369999999999887e+000	6.467220e+000	8.516789e-004
7.379999999999887e+000	6.477202e+000	8.516957e-004
7.389999999999887e+000	6.487185e+000	8.517124e-004
7.399999999999887e+000	6.497167e+000	8.517292e-004
7.409999999999887e+000	6.507149e+000	8.517460e-004
7.419999999999886e+000	6.517131e+000	8.517627e-004
7.429999999999886e+000	6.527114e+000	8.517794e-004
7.439999999999886e+000	6.537096e+000	8.517962e-004
7.449999999999886e+000	6.547078e+000	8.518129e-004
7.459999999999885e+000	6.557061e+000	8.518297e-004
7.469999999999885e+000	6.567043e+000	8.518465e-004
7.479999999999885e+000	6.577025e+000	8.518632e-004
7.489999999999885e+000	6.587007e+000	8.518799e-004
7.499999999999885e+000	6.596990e+000	8.518967e-004
7.509999999999884e+000	6.606972e+000	8.519135e-004
7.519999999999884e+000	6.616954e+000	8.519302e-004
7.529999999999884e+000	6.626936e+000	8.519470e-004
7.539999999999884e+000	6.636919e+000	8.519638e-004
7.549999999999884e+000	6.646901e+000	8.519805e-004
7.559999999999883e+000	6.656883e+000	8.519972e-004
7.569999999999883e+000	6.666865e+000	8.520140e-004
7.579999999999883e+000	6.676847e+000	8.520308e-004
7.589999999999883e+000	6.686830e+000	8.520475e-004
7.599999999999882e+000	6.696812e+000	8.520643e-004
7.609999999999882e+000	6.706794e+000	8.520811e-004
7.619999999999882e+000	6.716776e+000	8.520978e-004
7.629999999999882e+000	6.726758e+000	8.521145e-004
7.639999999999882e+000	6.736741e+000	8.521313e-004
7.649999999999881e+000	6.746723e+000	8.521480e-004
7.659999999999881e+000	6.756705e+000	8.521648e-004
7.669999999999881e+000	6.766687e+000	8.521816e-004
7.679999999999881e+000	6.776670e+000	8.521983e-004
7.689999999999881e+000	6.786652e+000	8.522150e-004
7.699999999999880e+000	6.796634e+000	8.522318e-004
7.709999999999880e+000	6.806616e+000	8.522486e-004
7.719999999999880e+000	6.816599e+000	8.522653e-004
7.729999999999880e+000	6.826581e+000	8.522821e-004
7.739999999999879e+000	6.836563e+000	8.522988e-004
7.749999999999879e+000	6.846546e+000	8.523156e-004
7.759999999999879e+000	6.856528e+000	8.523323e-004
7.769999999999879e+000	6.866510e+000	8.523491e-004
7.779999999999879e+000	6.876492e+000	8.523659e-004
7.789999999999878e+000	6.886475e+000	8.523826e-004
7.799999999999878e+000	6.896457e+000	8.523993e-004
7.809999999999878e+000	6.906439e+000	8.524161e-004
7.819999999999878e+000	6.916421e+000	8.524329e-004
7.829999999999878e+000	6.926404e+000	8.524496e-004
7.839999999999877e+000	6.936386e+000	8.524664e-004
7.849999999999877e+000	6.946368e+000	8.524832e-004
7.859999999999877e+000	6.956350e+000	8.524999e-004
7.869999999999877e+000	6.966332e+000	8.525166e-004
7.879999999999876e+000	6.976315e+000	8.525334e-004
7.889999999999876e+000	6.986297e+000	8.525501e-004
7.899999999999876e+000	6.996279e+000	8.525669e-004
7.909999999999876e+000	7.006261e+000	8.525837e-004
7.919999999999876e+000	7.016243e+000	8.526004e-004
7.929999999999875e+000	7.026226e+000	8.526171e-004
7.939999999999875e+000	7.036208e+000	8.526339e-004
7.949999999999875e+000	7.046190e+000	8.526507e-004
7.959999999999875e+000	7.056172e+000	8.526674e-004
7.969999999999875e+000	7.066155e+000	8.526842e-004
7.979999999999874e+000	7.076137e+000	8.527010e-004
7.989999999999874e+000	7.086119e+000	8.527177e-004
7.999999999999874e+000	7.096101e+000	8.527344e-004
8.009999999999874e+000	7.106084e+000	8.527512e-004
8.019999999999874e+000	7.116066e+000	8.527680e-004
8.029999999999873e+000	7.126048e+000	8.527847e-004
8.039999999999873e+000	7.136031e+000	8.528015e-004
8.049999999999873e+000	7.146013e+000	8.528182e-004
8.059999999999873e+000	7.155995e+000	8.528350e-004
8.069999999999872e+000	7.165977e+000	8.528517e-004
8.079999999999872e+000	7.175960e+000	8.528685e-004
8.089999999999872e+000	7.185942e+000	8.528852e-004
8.099999999999872e+000	7.195924e+000	8.529020e-004
8.109999999999872e+000	7.205906e+000	8.529187e-004
8.119999999999871e+000	7.215889e+000	8.529355e-004
8.129999999999871e+000	7.225871e+000	8.529522e-004
8.139999999999871e+000	7.235853e+000	8.529690e-004
8.149999999999871e+000	7.245835e+000	8.529858e-004
8.159999999999871e+000	7.255817e+000	8.530025e-004
8.169999999999870e+000	7.265800e+000	8.530192e-004
8.179999999999870e+000	7.275782e+000	8.530360e-004
8.189999999999870e+000	7.285764e+000	8.530528e-004
8.199999999999870e+000	7.295746e+000	8.530695e-004
8.209999999999869e+000	7.305728e+000	8.530863e-004
8.219999999999869e+000	7.315711e+000	8.531031e-004
8.229999999999869e+000	7.325693e+000	8.531198e-004
8.239999999999869e+000	7.335675e+000	8.531365e-004
8.249999999999869e+000	7.345657e+000	8.531533e-004
8.259999999999868e+000	7.355640e+000	8.531701e-004
8.269999999999868e+000	7.365622e+000	8.531868e-004
8.279999999999868e+000	7.375604e+000	8.532036e-004
8.289999999999868e+000	7.385586e+000	8.532204e-004
8.299999999999868e+000	7.395569e+000	8.532371e-004
8.309999999999867e+000	7.405551e+000	8.532538e-004
8.319999999999867e+000	7.415533e+000	8.532706e-004
8.329999999999867e+000	7.425516e+000	8.532873e-004
8.339999999999867e+000	7.435498e+000	8.533041e-004
8.349999999999866e+000	7.445480e+000	8.533209e-004
8.359999999999866e+000	7.455462e+000	8.533376e-004
8.369999999999866e+000	7.465445e+000	8.533543e-004
8.379999999999866e+000	7.475427e+000	8.533711e-004
8.389999999999866e+000	7.485409e+000	8.533879e-004
8.399999999999865e+000	7.495391e+000	8.534046e-004
8.409999999999865e+000	7.505373e+000	8.534214e-004
8.419999999999865e+000	7.515356e+000	8.534381e-004
8.429999999999865e+000	7.525338e+000	8.534549e-004
8.439999999999865e+000	7.535320e+000	8.534716e-004
8.449999999999864e+000	7.545302e+000	8.534884e-004
8.459999999999864e+000	7.555285e+000	8.535052e-004
8.469999999999864e+000	7.565267e+000	8.535219e-004
8.479999999999864e+000	7.575249e+000	8.535386e-004
8.489999999999863e+000	7.585231e+000	8.535554e-004
8.499999999999863e+000	7.595213e+000	8.535722e-004
8.509999999999863e+000	7.605196e+000	8.535889e-004
8.519999999999863e+000	7.615178e+000	8.536057e-004
8.529999999999863e+000	7.625160e+000	8.536224e-004
8.539999999999862e+000	7.635142e+000	8.536392e-004
8.549999999999862e+000	7.645125e+000	8.536559e-004
8.559999999999862e+000	7.655107e+000	8.536727e-004
8.569999999999862e+000	7.665089e+000	8.536894e-004
8.579999999999862e+000	7.675071e+000	8.537062e-004
8.589999999999861e+000	7.685054e+000	8.537230e-004
8.599999999999861e+000	7.695036e+000	8.537397e-004
8.609999999999861e+000	7.705018e+000	8.537564e-004
8.619999999999861e+000	7.715000e+000	8.537732e-004
8.629999999999860e+000	7.724983e+000	8.537900e-004
8.639999999999860e+000	7.734965e+000	8.538067e-004
8.649999999999860e+000	7.744947e+000	8.538235e-004
8.659999999999860e+000	7.754930e+000	8.538403e-004
8.669999999999860e+000	7.764912e+000	8.538570e-004
8.679999999999859e+000	7.774894e+000	8.538737e-004
8.689999999999859e+000	7.784876e+000	8.538905e-004
8.699999999999859e+000	7.794858e+000	8.539073e-004
8.709999999999859e+000	7.804841e+000	8.539240e-004
8.719999999999859e+000	7.814823e+000	8.539408e-004
8.729999999999858e+000	7.824805e+000	8.539575e-004
8.739999999999858e+000	7.834787e+000	8.539743e-004
8.749999999999858e+000	7.844769e+000	8.539910e-004
8.759999999999858e+000	7.854752e+000	8.540078e-004
8.769999999999858e+000	7.864734e+000	8.540245e-004
8.779999999999857e+000	7.874716e+000	8.540413e-004
8.789999999999857e+000	7.884698e+000	8.540580e-004
8.799999999999857e+000	7.894681e+000	8.540748e-004
8.809999999999857e+000	7.904663e+000	8.540915e-004
8.819999999999856e+000	7.914645e+000	8.541083e-004
8.829999999999856e+000	7.924627e+000	8.541251e-004
8.839999999999856e+000	7.934610e+000	8.541418e-004
8.849999999999856e+000	7.944592e+000	8.541585e-004
8.859999999999856e+000	7.954574e+000	8.541753e-004
8.869999999999855e+000	7.964556e+000	8.541921e-004
8.879999999999855e+000	7.974539e+000	8.542088e-004
8.889999999999855e+000	7.984521e+000	8.542256e-004
8.899999999999855e+000	7.994503e+000	8.542424e-004
8.909999999999855e+000	8.004485e+000	8.542591e-004
8.919999999999854e+000	8.014467e+000	8.542758e-004
8.929999999999854e+000	8.024450e+000	8.542926e-004
8.939999999999854e+000	8.034432e+000	8.543094e-004
8.949999999999854e+000	8.044415e+000	8.543261e-004
8.959999999999853e+000	8.054397e+000	8.543429e-004
8.969999999999853e+000	8.064379e+000	8.543596e-004
8.979999999999853e+000	8.074361e+000	8.543764e-004
8.989999999999853e+000	8.084343e+000	8.543931e-004
8.999999999999853e+000	8.094325e+000	8.544099e-004
9.009999999999852e+000	8.104308e+000	8.544266e-004
9.019999999999852e+000	8.114290e+000	8.544434e-004
9.029999999999852e+000	8.124272e+000	8.544601e-004
9.039999999999852e+000	8.134254e+000	8.544769e-004
9.049999999999852e+000	8.144237e+000	8.544936e-004
9.059999999999851e+000	8.154219e+000	8.545104e-004
9.069999999999851e+000	8.164201e+000	8.545272e-004
9.079999999999851e+000	8.174184e+000	8.545439e-004
9.089999999999851e+000	8.184166e+000	8.545606e-004
9.099999999999850e+000	8.194148e+000	8.545774e-004
9.109999999999850e+000	8.204130e+000	8.545942e-004
9.119999999999850e+000	8.214112e+000	8.546109e-004
9.129999999999850e+000	8.224094e+000	8.546277e-004
